# CSV-File created with merge-csv.com
# -----------------------------------------------------------

﻿community_name,price,community_url,total_members
Escuela Diseño Humano en Tribu,Free,https://www.skool.com/trinidh/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,460 Members • Free
New Earth School,$888/year,https://www.skool.com/newearth-school/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,30 Members • $888/year
Manifest With Casey,$11/month,https://www.skool.com/manifest-with-casey-5455/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,11 Members • $11/month
The Magick Room,Free,https://www.skool.com/divine-feminine-8584/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,5 Members • Free
The Field™,$33/month,https://www.skool.com/thequantumfield-6901/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,17 Members • $33/month
Mustard Seed Sentinel,Free,https://www.skool.com/mustard-seed-sentinel-5004/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,58 Members • Free
La Casa de la Respiración 🏡,Free,https://www.skool.com/lacasadelarespiracion/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,451 Members • Free
Ascending Spiral Tribe,$111/month,https://www.skool.com/ascending-spiral/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,39 Members • $111/month
Thunder Buddies,$5/month,https://www.skool.com/thunderbuddies/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,111 Members • $5/month
Getting To The Root Together,$7/month,https://www.skool.com/getting-to-the-root-together-8086/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,9 Members • $7/month
Syncretism Academy,$9/month,https://www.skool.com/universal-truth-school-9834/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,147 Members • $9/month
Our playful journey,Free,https://www.skool.com/your-playful-journey-3341/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,39 Members • Free
Divine CEO's,Free,https://www.skool.com/sacredrise/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,43 Members • Free
FPC Digital Community,Free,https://www.skool.com/fpc-onlinechurch/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,72 Members • Free
Seeking Wholeness,Free,https://www.skool.com/seeking-wholeness-5120/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,1.1k Members • Free
Hypno-training,Free,https://www.skool.com/christophe-dierckx/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,454 Members • Free
Sacred space,$32/month,https://www.skool.com/sacred-space-5453/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,5 Members • $32/month
Trance Practice,$59/month,https://www.skool.com/trance-practice-5490/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,11 Members • $59/month
Creative Freedom,Free,https://www.skool.com/creative-freedom-6132/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,375 Members • Free
CCW Mystery School,$44/month,https://www.skool.com/ccw-mystery-school-8608/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,18 Members • $44/month
The Bird Feeder Devotional,Free,https://www.skool.com/the-bird-feeder-devotional-3238/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,10 Members • Free
Oneness Works,Free,https://www.skool.com/oneness-works-8298/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,18 Members • Free
SpiritualCareCollaborative,Free,https://www.skool.com/spiritualcarecollaborative/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,369 Members • Free
Kingdom Power Project,Free,https://www.skool.com/kingdom-power-project-3210/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,40 Members • Free
Cowgirl Earth Magic,Free,https://www.skool.com/cowgirl-earth-magic-9873/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,101 Members • Free
Kingdom Culture Academy,Free,https://www.skool.com/kingdom-culture-academy/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,39 Members • Free
Celestelle Studio,Free,https://www.skool.com/celestelle-studio-9096/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,16 Members • Free
The Virtuous VA,Free,https://www.skool.com/the-virtuous-va-4040/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,8 Members • Free
The Soul Journey,Free,https://www.skool.com/the-soul-map-portal-9676/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,17 Members • Free
I AM THAT I AM,$33/month,https://www.skool.com/i-am-that-i-am-4659/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,27 Members • $33/month
PROSPEROUS WOMAN ACADEMY,$997/year,https://www.skool.com/divine-prosperity-circle-4289/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,14 Members • $997/year
The Fabled Spirit Community,Free,https://www.skool.com/the-fabled-spirit-community-1342/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,17 Members • Free
Jesusrebrand Community,Free,https://www.skool.com/jesusrebrand-community-2736/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,20 Members • Free
Therapeutic Essence,Free,https://www.skool.com/therapeutic-essence-2120/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,20 Members • Free
REIKI HARMONIE,$27/month,https://www.skool.com/e-motion-5573/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,6 Members • $27/month
Be Kingdom Builders,Free,https://www.skool.com/be-kingdom-builders-3106/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,21 Members • Free
The Spiritual CEO,$111/month,https://www.skool.com/thespiritualceo/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,8 Members • $111/month
Embodied Horsewoman Village,Free,https://www.skool.com/embodied-horsewoman-village-7820/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,29 Members • Free
Master Manifestation,Free,https://www.skool.com/master-manifestation-2199/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,41 Members • Free
Clarity Leader,Free,https://www.skool.com/clarity-leader/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,228 Members • Free
Evergreen Eden,Free,https://www.skool.com/evergreen-eden-energy-skool-6497/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,57 Members • Free
Učeník Ježiša Krista,Free,https://www.skool.com/ucenik-jezisa-krista-2702/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,360 Members • Free
Tempel der Weisheit,$33/month,https://www.skool.com/tempel-der-weisheit-8359/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,6 Members • $33/month
🔥La Voie du Phénix🔥,$39/month,https://www.skool.com/la-voie-du-phenix-4165/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,5 Members • $39/month
Human Design Creativity Club™,Free,https://www.skool.com/human-design-creativity-club-7946/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,12 Members • Free
Selah Wellness,$11/month,https://www.skool.com/selah-wellness-2938/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,3 Members • $11/month
12D LIVING,Free,https://www.skool.com/12d-living-4471/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,6 Members • Free
Bloom University,$11/month,https://www.skool.com/bloom-sis-university-9142/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,26 Members • $11/month
MountainView/Grove,Free,https://www.skool.com/mountainviewgrove-7616/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,68 Members • Free
Movement Inner Circle,Free,https://www.skool.com/indestructible/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,28 Members • Free
SYNARCHY,Free,https://www.skool.com/synarchy-3138/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,126 Members • Free
Awakening Lounge,$9/month,https://www.skool.com/awakening-lounge/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,24 Members • $9/month
InnerLight Wealth&Wisdom Group,Free,https://www.skool.com/innerlight-wealthwisdom-group-5821/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,61 Members • Free
Signal Seekers,Free,https://www.skool.com/signal-seekers-6533/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,10 Members • Free
SHE.SOCIAL,Free,https://www.skool.com/she-social-6814/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,30 Members • Free
A Sanctuary for Herbal Study,$5/month,https://www.skool.com/divine-herbology-apothecary-3125/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,3 Members • $5/month
Catholic Formation Academy,Free,https://www.skool.com/catholic-formation-academy-3469/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,16 Members • Free
The Prophetic Dreamer (Free),Free,https://www.skool.com/the-prophetic-dreamer-3032/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,35 Members • Free
Amala magia y rituales,$11/month,https://www.skool.com/amala-escuela-de-magia-6639/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,76 Members • $11/month
PORTAL ORIGEN NO ACTIVA,$37/month,https://www.skool.com/portal-origen-8322/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,7 Members • $37/month
La Orden Grandiosa,$21/month,https://www.skool.com/la-cupula-grandiosa-9609/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,30 Members • $21/month
Only Truth - The Chosen People,Free,https://www.skool.com/only-the-truth-7666/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,2 Members • Free
Lifestyle Freedom Community,Free,https://www.skool.com/lifestyle-freedom-community-2679/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,18 Members • Free
玥玥 Inner Light Club | 內在之光俱樂部,$40/month,https://www.skool.com/ruth-frequency/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,24 Members • $40/month
Godfident Christian Men,Free,https://www.skool.com/godfident/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,500 Members • Free
The Inner Vault,$44/month,https://www.skool.com/the-inner-vault-5696/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,2 Members • $44/month
Soul Aligned,Free,https://www.skool.com/soul-alignment-7045/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,19 Members • Free
Rooted Rituals,Free,https://www.skool.com/rooted-rituals-club-7273/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,23 Members • Free
Giant Slayers,$67/month,https://www.skool.com/giant-slayers/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,7 Members • $67/month
Esther's Rest,$22/month,https://www.skool.com/esthers-rest-3146/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,55 Members • $22/month
Heart Coherence with Animals,Free,https://www.skool.com/heart-coherence-with-animals/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,23 Members • Free
AwakenedSouls Global Community,$4/month,https://www.skool.com/awakenedsouls-global-community/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,89 Members • $4/month
The Record Keepers Circle,$5/month,https://www.skool.com/akashic/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,144 Members • $5/month
Raise The World Collective,Free,https://www.skool.com/raisetheworldcollective/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,16 Members • Free
DIVINE SOULFIRE,Free,https://www.skool.com/divine-soul-fire-7585/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,9 Members • Free
RIJAL | Uomini Musulmani,Free,https://www.skool.com/rijal-uomini-musulmani/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,282 Members • Free
Heart of Light Center Online,$49/month,https://www.skool.com/heartoflightcenteronline/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,59 Members • $49/month
Women of Faith: Launching Out!,Free,https://www.skool.com/elite-women-of-god-2191/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,53 Members • Free
KINGDOM DISCIPLES ACADEMY,$9/month,https://www.skool.com/kingdom-disciples-academy-6375/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,40 Members • $9/month
Vital Transformation,Free,https://www.skool.com/vital-transformation-7395/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,459 Members • Free
The Direct Path,Free,https://www.skool.com/the-direct-path/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,263 Members • Free
TransformationMasteryHub,$333/month,https://www.skool.com/receive-your-true-soulmission-6444/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,9 Members • $333/month
Oracle Wisdom,Free,https://www.skool.com/oracle-wisdom-4975/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,12 Members • Free
🇬🇷 Greeks in San Diego 🌺,Free,https://www.skool.com/greeks-in-san-diego-2754/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,17 Members • Free
Discovering The Truth,Free,https://www.skool.com/god-within-8875/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,54 Members • Free
Caminos De Luz By Allan Vera ✨,$15/month,https://www.skool.com/caminos-de-luz-6103/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,66 Members • $15/month
L'Académie,Free,https://www.skool.com/l-academie/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,442 Members • Free
Spiritual Book Club,Free,https://www.skool.com/spiritual-book-club-3271/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,58 Members • Free
Fiercely Feminine,Free,https://www.skool.com/the-mystical-mamahood-club-6279/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,54 Members • Free
Manifest With Vedic Astrology,Free,https://www.skool.com/omnipotence-2035/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,318 Members • Free
Grey Eagle’s Wisdom Seekers,$20/month,https://www.skool.com/grey-eagles-wisdom-seekers-1723/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,45 Members • $20/month
Resilient Mamas Tribe,Free,https://www.skool.com/heart-and-home-haven-3069/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,41 Members • Free
Astro-Sages,Free,https://www.skool.com/astro-sages-2203/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,24 Members • Free
Reflect Renew Reawaken,Free,https://www.skool.com/reflect-renew-reawaken-3390/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,73 Members • Free
Prolific Kingdom Academy,Free,https://www.skool.com/prolific-kingdom-academy-7102/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,91 Members • Free
Hellroaring Institute,Free,https://www.skool.com/hellroaring-institute-6963/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,5 Members • Free
The Shine House,Free,https://www.skool.com/theshinehouse/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,36 Members • Free
Light Leader,Free,https://www.skool.com/elevate-align-3029/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,12 Members • Free
Soul Strategy for Feral Women,Free,https://www.skool.com/soul-led-feral-woman-5534/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,30 Members • Free
Skool for Modern Mediums,Free,https://www.skool.com/voices-between-worlds-2601/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,58 Members • Free
Goddess Isis Mystery School,$33/month,https://www.skool.com/goddessisis/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,49 Members • $33/monthTribe Of Higher Consciousness,Free,https://www.skool.com/tribe-of-higher-consciousness-4637/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,24 Members • Free
Medicine for your Spirit,Free,https://www.skool.com/medicine-for-your-spirit-888/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,95 Members • Free
Legacy Hypnosis Academy,Free,https://www.skool.com/legacy-hypnosis-academy-6902/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,34 Members • Free
Daily Dose Psychic Alignment,$17/month,https://www.skool.com/daily-dose-psychic-alignment/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,8 Members • $17/month
Intuition & Neural Rewiring,Free,https://www.skool.com/wholefamilyhealth/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,62 Members • Free
The Oracle Collective,$66/month,https://www.skool.com/the-oracle-collective-2784/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,9 Members • $66/month
Moona’s Magicka Skool,Free,https://www.skool.com/moonas-magicka-skool-7708/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,36 Members • Free
Grace2Wealth,$5/month,https://www.skool.com/grace2wealth-1494/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,347 Members • $5/month
Al Nisa Institute,$150,https://www.skool.com/nisainstitute/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,44 Members • $150
The Raven's Path,Free,https://www.skool.com/the-ravens-path-4157/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,29 Members • Free
Professor Shadow Studio,Free,https://www.skool.com/professor-shadow-4547/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,129 Members • Free
The Liberated Feminine,Free,https://www.skool.com/the-liberated-feminine/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,353 Members • Free
Crafted By Faith,Free,https://www.skool.com/crafted-by-faith-3187/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,79 Members • Free
Quantum Longevity,$33/month,https://www.skool.com/quantum-longevity/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,5 Members • $33/month
Frecuencia Cósmica,$25/month,https://www.skool.com/frecuencia-cosmica-8731/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,31 Members • $25/month
Woowah for Everyday Living,Free,https://www.skool.com/kate-breathe-9585/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,124 Members • Free
YHWH EH SKINCARE,"$10,000/month",https://www.skool.com/yhwh-eh-skincare-4457/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,"31 Members • $10,000/month"
ICUonFire Academy,Free,https://www.skool.com/icuonfire-academy-5417/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,32 Members • Free
ORACLE LOUNGE,$222/year,https://www.skool.com/oracle-lounge-8380/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,5 Members • $222/year
Wholeheartedly Home,Free,https://www.skool.com/wholeheartedly-home-1860/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,55 Members • Free
MY SPIRITUAL AURA JOURNEY,Free,https://www.skool.com/spiritual-aura-3052/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,20 Members • Free
HeartQuest,Free,https://www.skool.com/heartquest/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,85 Members • Free
For the Rest of Us,Free,https://www.skool.com/rest/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,37 Members • Free
Aquelarre Artesano,Free,https://www.skool.com/aquelarre-artesano-6145/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,41 Members • Free
Ylva Trollstierna,Free,https://www.skool.com/tarotakademin-5118/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,98 Members • Free
Psychic Empowerment Community,Free,https://www.skool.com/psychic-development-academy-1954/about?utm_source=skooldotcom&utm_medium=website&utm_campaign=discovery_group_link&utm_content=browse,96 Members • Free
